pump_id,timestamp,vibration_rms_g,vibration_peak_freq_hz,temperature_c,acoustic_level_db,current_draw_a,vibration_rms_roll_mean_6h,vibration_rms_roll_std_6h,RUL_days,right_censored,failure_mode_label,anomaly_label,data_split
PUMP_01,2026-05-15 09:00:00,0.1252,50.77,33.51,57.65,3.98,0.1463,0.0116,14.62,True,Normal,0,val
PUMP_01,2026-05-15 10:00:00,0.1318,49.68,33.96,58.05,4.088,0.1429,0.0125,14.58,True,Normal,0,val
PUMP_01,2026-05-15 11:00:00,0.1824,50.99,33.09,58.4,3.969,0.1483,0.0206,14.54,True,Normal,0,val
PUMP_01,2026-05-15 12:00:00,0.1402,49.9,34.42,56.3,4.072,0.1451,0.02,14.5,True,Normal,0,val
PUMP_01,2026-05-15 13:00:00,0.176,49.11,33.66,58.79,3.98,0.1498,0.0237,14.46,True,Normal,0,val
PUMP_01,2026-05-15 14:00:00,0.151,48.37,34.23,57.0,4.037,0.1511,0.0235,14.42,True,Normal,0,val
PUMP_01,2026-05-15 15:00:00,0.1422,49.41,34.53,58.73,4.191,0.1539,0.0206,14.38,True,Normal,0,val
PUMP_01,2026-05-15 16:00:00,0.1188,50.31,34.2,59.12,4.076,0.1518,0.0238,14.33,True,Normal,0,val
PUMP_01,2026-05-15 17:00:00,0.1404,47.06,34.48,57.53,4.038,0.1448,0.0186,14.29,True,Normal,0,val
PUMP_01,2026-05-15 18:00:00,0.1684,48.83,32.76,56.84,3.938,0.1495,0.0207,14.25,True,Normal,0,val
PUMP_01,2026-05-15 19:00:00,0.1637,47.0,33.7,59.85,4.015,0.1474,0.018,14.21,True,Normal,0,val
PUMP_01,2026-05-15 20:00:00,0.1455,49.07,34.66,59.05,3.919,0.1465,0.0179,14.17,True,Normal,0,val
PUMP_01,2026-05-15 21:00:00,0.1257,51.8,34.31,58.18,4.071,0.1438,0.0198,14.12,True,Normal,0,val
PUMP_01,2026-05-15 22:00:00,0.1306,48.22,35.11,59.76,4.069,0.1457,0.0173,14.08,True,Normal,0,val
PUMP_01,2026-05-15 23:00:00,0.1346,51.05,35.02,58.1,3.986,0.1448,0.0178,14.04,True,Normal,0,val
PUMP_01,2026-05-16 00:00:00,0.1692,54.27,34.18,57.26,4.133,0.1449,0.018,14.0,True,Normal,0,val
PUMP_01,2026-05-16 01:00:00,0.1771,52.18,33.85,56.8,4.122,0.1471,0.0213,13.96,True,Normal,0,val
PUMP_01,2026-05-16 02:00:00,0.1579,50.2,33.42,57.87,4.012,0.1492,0.0218,13.92,True,Normal,0,val
PUMP_01,2026-05-16 03:00:00,0.1525,51.29,33.71,58.93,4.045,0.1536,0.0185,13.88,True,Normal,0,val
PUMP_01,2026-05-16 04:00:00,0.1819,47.95,33.76,59.67,3.953,0.1622,0.0175,13.83,True,Normal,0,val
PUMP_01,2026-05-16 05:00:00,0.145,47.64,33.64,58.03,3.978,0.1639,0.0145,13.79,True,Normal,0,val
PUMP_01,2026-05-16 06:00:00,0.1608,50.04,33.45,59.46,3.914,0.1625,0.0143,13.75,True,Normal,0,val
PUMP_01,2026-05-16 07:00:00,0.1666,50.6,34.24,57.74,3.962,0.1608,0.0127,13.71,True,Normal,0,val
PUMP_01,2026-05-16 08:00:00,0.1457,51.64,35.02,57.06,3.992,0.1588,0.0141,13.67,True,Normal,0,val
PUMP_01,2026-05-16 09:00:00,0.1475,49.15,34.56,56.43,3.867,0.1579,0.0147,13.62,True,Normal,0,val
PUMP_01,2026-05-16 10:00:00,0.1443,50.29,33.81,57.39,4.046,0.1516,0.0096,13.58,True,Normal,0,val
PUMP_01,2026-05-16 11:00:00,0.1738,50.24,34.61,56.48,4.082,0.1564,0.0124,13.54,True,Normal,0,val
PUMP_01,2026-05-16 12:00:00,0.1787,49.8,34.21,60.41,3.999,0.1594,0.0154,13.5,True,Normal,0,test
PUMP_01,2026-05-16 13:00:00,0.1491,49.89,33.98,58.53,3.784,0.1565,0.0154,13.46,True,Normal,0,test
PUMP_01,2026-05-16 14:00:00,0.141,48.72,33.94,57.89,3.98,0.1557,0.0162,13.42,True,Normal,0,test
PUMP_01,2026-05-16 15:00:00,0.1339,50.42,33.88,60.07,3.889,0.1535,0.0184,13.38,True,Normal,0,test
PUMP_01,2026-05-16 16:00:00,0.1414,50.29,34.39,56.44,3.951,0.153,0.0187,13.33,True,Normal,0,test
PUMP_01,2026-05-16 17:00:00,0.1321,49.34,34.08,57.84,4.116,0.146,0.0171,13.29,True,Normal,0,test
PUMP_01,2026-05-16 18:00:00,0.1385,51.0,33.56,60.4,3.805,0.1393,0.0061,13.25,True,Normal,0,test
PUMP_01,2026-05-16 19:00:00,0.1465,51.54,33.53,57.83,3.935,0.1389,0.0053,13.21,True,Normal,0,test
PUMP_01,2026-05-16 20:00:00,0.1353,51.02,34.18,60.94,4.066,0.138,0.0053,13.17,True,Normal,0,test
PUMP_01,2026-05-16 21:00:00,0.1401,48.44,34.26,58.94,3.944,0.139,0.005,13.12,True,Normal,0,test
PUMP_01,2026-05-16 22:00:00,0.1422,50.15,33.81,59.57,3.938,0.1391,0.0051,13.08,True,Normal,0,test
PUMP_01,2026-05-16 23:00:00,0.1426,48.63,33.32,59.6,4.163,0.1409,0.0038,13.04,True,Normal,0,test
PUMP_01,2026-05-17 00:00:00,0.1434,50.14,34.75,58.0,4.03,0.1417,0.0038,13.0,True,Normal,0,test
PUMP_01,2026-05-17 01:00:00,0.164,48.64,34.62,57.41,4.075,0.1446,0.0099,12.96,True,Normal,0,test
PUMP_01,2026-05-17 02:00:00,0.1284,51.92,32.81,57.86,4.04,0.1434,0.0115,12.92,True,Normal,0,test
PUMP_01,2026-05-17 03:00:00,0.1807,51.17,34.8,56.82,4.013,0.1502,0.0188,12.88,True,Normal,0,test
PUMP_01,2026-05-17 04:00:00,0.1607,51.73,33.87,57.92,4.101,0.1533,0.0187,12.83,True,Normal,0,test
PUMP_01,2026-05-17 05:00:00,0.1688,51.58,34.11,57.99,4.152,0.1577,0.0188,12.79,True,Normal,0,test
PUMP_01,2026-05-17 06:00:00,0.1709,49.59,34.68,60.03,3.865,0.1622,0.0179,12.75,True,Normal,0,test
PUMP_01,2026-05-17 07:00:00,0.149,49.36,34.99,58.71,3.997,0.1598,0.0187,12.71,True,Normal,0,test
PUMP_01,2026-05-17 08:00:00,0.1449,52.61,34.6,60.84,3.997,0.1625,0.0137,12.67,True,Normal,0,test
PUMP_01,2026-05-17 09:00:00,0.1416,49.75,34.14,55.41,3.966,0.156,0.0125,12.62,True,Normal,0,test
PUMP_01,2026-05-17 10:00:00,0.1513,47.97,33.17,56.54,4.078,0.1544,0.0124,12.58,True,Normal,0,test
PUMP_01,2026-05-17 11:00:00,0.1631,51.51,32.78,57.57,4.021,0.1535,0.0113,12.54,True,Normal,0,test
PUMP_01,2026-05-17 12:00:00,0.1412,50.22,34.53,59.79,4.154,0.1485,0.0082,12.5,True,Normal,0,test
PUMP_01,2026-05-17 13:00:00,0.1565,52.26,34.81,57.87,4.088,0.1498,0.0088,12.46,True,Normal,0,test
PUMP_01,2026-05-17 14:00:00,0.1095,50.36,33.51,56.24,4.109,0.1439,0.0189,12.42,True,Normal,0,test
PUMP_01,2026-05-17 15:00:00,0.1371,49.97,33.84,57.71,3.904,0.1431,0.0191,12.38,True,Normal,0,test
PUMP_01,2026-05-17 16:00:00,0.1588,52.29,33.67,56.56,3.936,0.1444,0.0199,12.33,True,Normal,0,test
PUMP_01,2026-05-17 17:00:00,0.1378,47.69,33.65,56.33,3.942,0.1402,0.0177,12.29,True,Normal,0,test
PUMP_01,2026-05-17 18:00:00,0.1276,49.12,34.64,60.4,4.106,0.1379,0.0184,12.25,True,Normal,0,test
PUMP_01,2026-05-17 19:00:00,0.1305,48.67,34.13,57.58,3.923,0.1336,0.0161,12.21,True,Normal,0,test
PUMP_01,2026-05-17 20:00:00,0.0959,46.71,33.86,58.21,3.925,0.1313,0.0205,12.17,True,Normal,0,test
PUMP_01,2026-05-17 21:00:00,0.1278,51.31,35.59,57.89,3.91,0.1297,0.0203,12.12,True,Normal,0,test
PUMP_01,2026-05-17 22:00:00,0.1609,49.16,33.14,57.7,4.22,0.1301,0.0209,12.08,True,Normal,0,test
PUMP_01,2026-05-17 23:00:00,0.1387,51.36,34.33,56.99,3.989,0.1302,0.021,12.04,True,Normal,0,test
PUMP_01,2026-05-18 00:00:00,0.143,50.58,33.37,57.63,4.042,0.1328,0.0215,12.0,True,Normal,0,test
PUMP_01,2026-05-18 01:00:00,0.1176,50.91,33.91,58.4,3.909,0.1306,0.0224,11.96,True,Normal,0,test
PUMP_01,2026-05-18 02:00:00,0.1305,49.32,34.09,59.7,4.077,0.1364,0.0149,11.92,True,Normal,0,test
PUMP_01,2026-05-18 03:00:00,0.1749,48.85,34.51,59.14,3.858,0.1443,0.0207,11.88,True,Normal,0,test
PUMP_01,2026-05-18 04:00:00,0.1679,50.13,33.84,56.54,3.922,0.1454,0.022,11.83,True,Normal,0,test
PUMP_01,2026-05-18 05:00:00,0.1402,51.38,33.78,59.19,3.941,0.1457,0.0219,11.79,True,Normal,0,test
PUMP_01,2026-05-18 06:00:00,0.1505,49.92,33.83,58.57,4.018,0.1469,0.022,11.75,True,Normal,0,test
PUMP_01,2026-05-18 07:00:00,0.1592,48.95,33.35,57.25,3.937,0.1539,0.0168,11.71,True,Normal,0,test
PUMP_01,2026-05-18 08:00:00,0.1407,48.2,34.38,58.22,4.122,0.1556,0.0143,11.67,True,Normal,0,test
PUMP_01,2026-05-18 09:00:00,0.127,50.31,34.17,58.69,4.04,0.1476,0.0147,11.62,True,Normal,0,test
PUMP_01,2026-05-18 10:00:00,0.1526,49.17,34.26,58.06,3.945,0.145,0.0114,11.58,True,Normal,0,test
PUMP_01,2026-05-18 11:00:00,0.1612,49.89,33.96,58.58,4.08,0.1485,0.0128,11.54,True,Normal,0,test
PUMP_01,2026-05-18 12:00:00,0.1589,49.64,33.88,56.96,3.969,0.1499,0.0135,11.5,True,Normal,0,test
PUMP_01,2026-05-18 13:00:00,0.1605,49.33,34.71,60.39,3.953,0.1502,0.0137,11.46,True,Normal,0,test
PUMP_01,2026-05-18 14:00:00,0.1217,50.44,34.61,55.68,4.072,0.147,0.0179,11.42,True,Normal,0,test
PUMP_01,2026-05-18 15:00:00,0.1438,50.83,34.85,58.69,3.804,0.1498,0.0152,11.38,True,Normal,0,test
PUMP_01,2026-05-18 16:00:00,0.1373,52.95,34.22,58.44,4.059,0.1472,0.0159,11.33,True,Normal,0,test
PUMP_01,2026-05-18 17:00:00,0.139,51.14,34.81,58.77,3.943,0.1435,0.0146,11.29,True,Normal,0,test
PUMP_01,2026-05-18 18:00:00,0.1368,52.39,33.75,57.15,3.943,0.1398,0.0126,11.25,True,Normal,0,test
PUMP_01,2026-05-18 19:00:00,0.1304,48.77,33.88,59.4,4.157,0.1348,0.0077,11.21,True,Normal,0,test
PUMP_01,2026-05-18 20:00:00,0.0961,47.6,34.72,57.87,3.958,0.1306,0.0174,11.17,True,Normal,0,test
PUMP_01,2026-05-18 21:00:00,0.1604,49.98,34.51,56.58,4.076,0.1333,0.0209,11.12,True,Normal,0,test
PUMP_01,2026-05-18 22:00:00,0.1499,51.29,33.83,56.69,4.022,0.1354,0.022,11.08,True,Normal,0,test
PUMP_01,2026-05-18 23:00:00,0.1251,51.05,33.37,58.15,4.031,0.1331,0.0223,11.04,True,Normal,0,test
PUMP_01,2026-05-19 00:00:00,0.1571,51.82,33.88,56.08,3.98,0.1365,0.0244,11.0,True,Normal,0,test
PUMP_01,2026-05-19 01:00:00,0.1459,46.2,33.59,60.16,3.976,0.1391,0.0244,10.96,True,Normal,0,test
PUMP_01,2026-05-19 02:00:00,0.1487,51.88,35.03,59.26,4.122,0.1478,0.0124,10.92,True,Normal,0,test
PUMP_01,2026-05-19 03:00:00,0.1455,50.5,34.46,60.19,4.074,0.1454,0.0108,10.88,True,Normal,0,test
PUMP_01,2026-05-19 04:00:00,0.1667,47.68,33.54,60.07,3.96,0.1482,0.0139,10.83,True,Normal,0,test
PUMP_01,2026-05-19 05:00:00,0.1477,51.09,33.37,57.58,3.916,0.1519,0.0084,10.79,True,Normal,0,test
PUMP_01,2026-05-19 06:00:00,0.1435,50.25,33.53,56.96,3.953,0.1497,0.0085,10.75,True,Normal,0,test
PUMP_01,2026-05-19 07:00:00,0.1766,50.57,33.66,54.79,4.079,0.1548,0.0136,10.71,True,Normal,0,test
PUMP_01,2026-05-19 08:00:00,0.156,51.5,33.9,57.51,4.094,0.156,0.0132,10.67,True,Normal,0,test
PUMP_01,2026-05-19 09:00:00,0.1549,50.65,34.67,60.12,4.044,0.1576,0.0123,10.62,True,Normal,0,test
PUMP_01,2026-05-19 10:00:00,0.1654,47.79,33.42,57.01,3.871,0.1574,0.0121,10.58,True,Normal,0,test
PUMP_01,2026-05-19 11:00:00,0.1426,49.79,35.37,57.75,4.06,0.1565,0.013,10.54,True,Normal,0,test
PUMP_01,2026-05-19 12:00:00,0.143,47.57,33.43,57.33,4.104,0.1564,0.0131,10.5,True,Normal,0,test
PUMP_01,2026-05-19 13:00:00,0.152,50.97,33.15,58.45,4.014,0.1523,0.0086,10.46,True,Normal,0,test
PUMP_01,2026-05-19 14:00:00,0.1219,52.1,35.01,59.54,4.158,0.1466,0.0148,10.42,True,Normal,0,test
PUMP_01,2026-05-19 15:00:00,0.1462,48.14,34.79,56.15,3.894,0.1452,0.0142,10.38,True,Normal,0,test
PUMP_01,2026-05-19 16:00:00,0.13,48.99,33.89,56.38,4.055,0.1393,0.0112,10.33,True,Normal,0,test
PUMP_01,2026-05-19 17:00:00,0.1532,48.68,34.23,59.78,3.918,0.141,0.0125,10.29,True,Normal,0,test
PUMP_01,2026-05-19 18:00:00,0.1482,49.32,34.24,58.88,4.085,0.1419,0.0129,10.25,True,Normal,0,test
PUMP_01,2026-05-19 19:00:00,0.1466,50.62,34.08,57.69,4.049,0.141,0.0122,10.21,True,Normal,0,test
PUMP_01,2026-05-19 20:00:00,0.1172,49.34,33.22,60.05,4.144,0.1402,0.0137,10.17,True,Normal,0,test
PUMP_01,2026-05-19 21:00:00,0.1414,50.98,32.51,56.36,4.04,0.1394,0.0135,10.12,True,Normal,0,test
PUMP_01,2026-05-19 22:00:00,0.1273,51.6,33.49,59.12,3.968,0.139,0.0139,10.08,True,Normal,0,test
PUMP_01,2026-05-19 23:00:00,0.1469,51.65,35.09,57.92,3.961,0.1379,0.0128,10.04,True,Normal,0,test
PUMP_01,2026-05-20 00:00:00,0.1153,48.32,35.11,58.73,3.98,0.1324,0.0144,10.0,True,Normal,0,test
PUMP_01,2026-05-20 01:00:00,0.1295,52.08,33.84,55.14,3.959,0.1296,0.0127,9.96,True,Normal,0,test
PUMP_01,2026-05-20 02:00:00,0.1728,52.2,33.43,57.69,4.108,0.1389,0.02,9.92,True,Normal,0,test
PUMP_01,2026-05-20 03:00:00,0.1626,52.33,34.17,58.88,4.102,0.1424,0.0223,9.88,True,Normal,0,test
PUMP_01,2026-05-20 04:00:00,0.1534,49.76,34.26,57.92,3.88,0.1468,0.0213,9.83,True,Normal,0,test
PUMP_01,2026-05-20 05:00:00,0.146,48.87,34.36,59.51,4.003,0.1466,0.0213,9.79,True,Normal,0,test
PUMP_01,2026-05-20 06:00:00,0.1437,48.52,32.48,59.47,4.005,0.1513,0.0152,9.75,True,Normal,0,test
PUMP_01,2026-05-20 07:00:00,0.1627,48.35,35.89,56.85,3.937,0.1569,0.0112,9.71,True,Normal,0,test
PUMP_01,2026-05-20 08:00:00,0.1535,50.02,34.68,58.99,4.035,0.1536,0.008,9.67,True,Normal,0,test
PUMP_01,2026-05-20 09:00:00,0.1803,51.27,33.88,56.81,4.117,0.1566,0.0134,9.62,True,Normal,0,test
PUMP_01,2026-05-20 10:00:00,0.1522,51.96,33.57,58.06,4.071,0.1564,0.0135,9.58,True,Normal,0,test
PUMP_01,2026-05-20 11:00:00,0.1535,49.27,34.59,58.79,4.108,0.1576,0.0126,9.54,True,Normal,0,test
PUMP_01,2026-05-20 12:00:00,0.1292,49.94,34.3,57.0,3.943,0.1552,0.0166,9.5,True,Normal,0,test
PUMP_01,2026-05-20 13:00:00,0.142,49.84,34.06,58.94,4.003,0.1518,0.0169,9.46,True,Normal,0,test
PUMP_01,2026-05-20 14:00:00,0.1477,49.05,34.28,57.39,3.939,0.1508,0.0169,9.42,True,Normal,0,test
PUMP_01,2026-05-20 15:00:00,0.1373,51.1,33.93,57.3,4.019,0.1436,0.0094,9.38,True,Normal,0,test
PUMP_01,2026-05-20 16:00:00,0.1341,50.54,34.24,58.85,4.026,0.1406,0.009,9.33,True,Normal,0,test
PUMP_01,2026-05-20 17:00:00,0.1452,50.21,34.44,57.0,4.077,0.1393,0.007,9.29,True,Normal,0,test
PUMP_01,2026-05-20 18:00:00,0.1627,50.54,34.21,56.94,4.105,0.1448,0.0101,9.25,True,Normal,0,test
PUMP_01,2026-05-20 19:00:00,0.1425,50.92,34.17,59.25,4.055,0.1449,0.01,9.21,True,Normal,0,test
PUMP_01,2026-05-20 20:00:00,0.1585,50.91,34.84,58.13,3.931,0.1467,0.0115,9.17,True,Normal,0,test
PUMP_01,2026-05-20 21:00:00,0.1523,48.74,33.04,56.26,3.892,0.1492,0.0107,9.12,True,Normal,0,test
PUMP_01,2026-05-20 22:00:00,0.1613,51.34,33.52,59.03,4.042,0.1538,0.0085,9.08,True,Normal,0,test
PUMP_01,2026-05-20 23:00:00,0.1383,50.38,34.02,57.51,4.12,0.1526,0.0102,9.04,True,Normal,0,test
PUMP_01,2026-05-21 00:00:00,0.1469,49.35,33.56,56.32,3.998,0.15,0.009,9.0,True,Normal,0,test
PUMP_01,2026-05-21 01:00:00,0.1495,50.35,33.76,54.99,3.878,0.1511,0.0083,8.96,True,Normal,0,test
PUMP_01,2026-05-21 02:00:00,0.1632,50.52,34.77,59.08,4.167,0.1519,0.0093,8.92,True,Normal,0,test
PUMP_01,2026-05-21 03:00:00,0.169,51.62,33.91,56.97,4.039,0.1547,0.0116,8.88,True,Normal,0,test
PUMP_01,2026-05-21 04:00:00,0.1605,48.43,32.9,56.51,4.014,0.1546,0.0116,8.83,True,Normal,0,test
PUMP_01,2026-05-21 05:00:00,0.1728,51.99,33.75,58.77,3.907,0.1603,0.0104,8.79,True,Normal,0,test
PUMP_01,2026-05-21 06:00:00,0.1516,50.03,34.03,58.97,4.001,0.1611,0.0093,8.75,True,Normal,0,test
PUMP_01,2026-05-21 07:00:00,0.1729,49.24,34.02,57.06,4.055,0.165,0.0083,8.71,True,Normal,0,test
PUMP_01,2026-05-21 08:00:00,0.1739,49.19,34.33,59.1,4.04,0.1668,0.0089,8.67,True,Normal,0,test
PUMP_01,2026-05-21 09:00:00,0.1672,48.5,34.28,60.47,3.946,0.1665,0.0089,8.62,True,Normal,0,test
PUMP_01,2026-05-21 10:00:00,0.157,47.39,33.92,59.62,3.995,0.1659,0.0094,8.58,True,Normal,0,test
PUMP_01,2026-05-21 11:00:00,0.1633,51.02,33.28,59.43,3.951,0.1643,0.0088,8.54,True,Normal,0,test
PUMP_01,2026-05-21 12:00:00,0.1366,52.97,33.74,58.38,4.133,0.1618,0.0138,8.5,True,Normal,0,test
PUMP_01,2026-05-21 13:00:00,0.1504,47.57,33.63,57.47,4.072,0.1581,0.0133,8.46,True,Normal,0,test
PUMP_01,2026-05-21 14:00:00,0.1495,48.57,33.83,57.93,3.958,0.154,0.011,8.42,True,Normal,0,test
PUMP_01,2026-05-21 15:00:00,0.123,51.13,34.41,58.53,3.907,0.1466,0.0146,8.38,True,Normal,0,test
PUMP_01,2026-05-21 16:00:00,0.1485,49.93,34.24,56.49,4.022,0.1452,0.0138,8.33,True,Normal,0,test
PUMP_01,2026-05-21 17:00:00,0.1216,51.25,34.49,57.08,3.961,0.1383,0.0134,8.29,True,Normal,0,test
PUMP_01,2026-05-21 18:00:00,0.1336,49.85,33.77,56.29,3.967,0.1378,0.0135,8.25,True,Normal,0,test
PUMP_01,2026-05-21 19:00:00,0.1409,49.13,34.91,58.28,3.909,0.1362,0.0122,8.21,True,Normal,0,test
PUMP_01,2026-05-21 20:00:00,0.1304,49.66,34.4,58.1,3.919,0.133,0.0104,8.17,True,Normal,0,test
PUMP_01,2026-05-21 21:00:00,0.1442,46.43,34.07,57.22,4.013,0.1365,0.0099,8.12,True,Normal,0,test
PUMP_01,2026-05-21 22:00:00,0.146,48.28,34.36,58.98,3.979,0.1361,0.0093,8.08,True,Normal,0,test
PUMP_01,2026-05-21 23:00:00,0.1351,51.42,33.59,56.75,4.2,0.1384,0.0063,8.04,True,Normal,0,test
PUMP_01,2026-05-22 00:00:00,0.1585,51.79,32.73,57.17,4.048,0.1425,0.0097,8.0,True,Normal,0,test
PUMP_01,2026-05-22 01:00:00,0.1411,52.11,33.64,58.94,3.908,0.1425,0.0097,7.96,True,Normal,0,test
PUMP_01,2026-05-22 02:00:00,0.1893,50.66,34.45,59.11,3.877,0.1524,0.0197,7.92,True,Normal,0,test
PUMP_01,2026-05-22 03:00:00,0.1554,46.62,34.05,57.05,4.032,0.1542,0.0193,7.88,True,Normal,0,test
PUMP_01,2026-05-22 04:00:00,0.1411,49.05,33.92,58.28,3.968,0.1534,0.0198,7.83,True,Normal,0,test
PUMP_01,2026-05-22 05:00:00,0.1449,51.99,33.49,57.07,4.107,0.155,0.0183,7.79,True,Normal,0,test
PUMP_01,2026-05-22 06:00:00,0.1772,52.43,32.83,57.76,4.023,0.1582,0.0205,7.75,True,Normal,0,test
PUMP_01,2026-05-22 07:00:00,0.1535,52.04,34.85,58.17,3.841,0.1602,0.019,7.71,True,Normal,0,test
PUMP_01,2026-05-22 08:00:00,0.1382,49.65,33.88,58.67,3.918,0.1517,0.0142,7.67,True,Normal,0,test
PUMP_01,2026-05-22 09:00:00,0.1699,48.04,33.74,58.38,3.946,0.1541,0.0161,7.62,True,Normal,0,test
PUMP_01,2026-05-22 10:00:00,0.1488,49.94,33.6,58.33,4.035,0.1554,0.0151,7.58,True,Normal,0,test
PUMP_01,2026-05-22 11:00:00,0.1624,50.02,34.75,56.71,3.916,0.1583,0.0143,7.54,True,Normal,0,test
PUMP_01,2026-05-22 12:00:00,0.164,52.35,34.53,58.47,4.012,0.1561,0.0116,7.5,True,Normal,0,test
PUMP_01,2026-05-22 13:00:00,0.1515,50.34,33.42,58.66,3.893,0.1558,0.0117,7.46,True,Normal,0,test
PUMP_01,2026-05-22 14:00:00,0.1809,50.03,34.7,58.83,4.0,0.1629,0.0119,7.42,True,Normal,0,test
PUMP_01,2026-05-22 15:00:00,0.1171,50.11,33.91,57.14,4.03,0.1541,0.0214,7.38,True,Normal,0,test
PUMP_01,2026-05-22 16:00:00,0.1291,50.6,33.63,59.1,4.117,0.1508,0.0238,7.33,True,Normal,0,test
PUMP_01,2026-05-22 17:00:00,0.1365,50.94,33.82,56.42,4.02,0.1465,0.0236,7.29,True,Normal,0,test
PUMP_01,2026-05-22 18:00:00,0.1739,48.91,33.53,57.48,3.935,0.1482,0.0253,7.25,True,Normal,0,test
PUMP_01,2026-05-22 19:00:00,0.1673,48.41,33.21,57.67,4.119,0.1508,0.0265,7.21,True,Normal,0,test
PUMP_01,2026-05-22 20:00:00,0.1607,52.06,34.47,56.49,3.985,0.1474,0.023,7.17,True,Normal,0,test
PUMP_01,2026-05-22 21:00:00,0.131,47.54,33.87,57.65,4.062,0.1498,0.0198,7.12,True,Normal,0,test
PUMP_01,2026-05-22 22:00:00,0.1348,52.46,34.37,58.27,3.951,0.1507,0.0187,7.08,True,Normal,0,test
PUMP_01,2026-05-22 23:00:00,0.135,47.13,34.17,55.81,4.007,0.1504,0.019,7.04,True,Normal,0,test
PUMP_01,2026-05-23 00:00:00,0.1382,49.12,34.33,57.53,3.936,0.1445,0.0154,7.0,True,Normal,0,test
PUMP_01,2026-05-23 01:00:00,0.175,51.46,32.77,55.9,4.026,0.1458,0.0178,6.96,True,Normal,0,test
PUMP_01,2026-05-23 02:00:00,0.1513,50.0,33.48,60.45,4.064,0.1442,0.0166,6.92,True,Normal,0,test
PUMP_01,2026-05-23 03:00:00,0.1554,48.03,34.34,58.25,3.96,0.1483,0.0157,6.88,True,Normal,0,test
PUMP_01,2026-05-23 04:00:00,0.1703,50.64,33.24,58.15,3.956,0.1542,0.0163,6.83,True,Normal,0,test
PUMP_01,2026-05-23 05:00:00,0.1347,50.1,34.22,58.28,4.029,0.1541,0.0164,6.79,True,Normal,0,test
PUMP_01,2026-05-23 06:00:00,0.1608,49.68,33.17,58.73,3.934,0.1579,0.0144,6.75,True,Normal,0,test
PUMP_01,2026-05-23 07:00:00,0.1432,49.06,34.01,59.17,3.879,0.1526,0.0126,6.71,True,Normal,0,test
PUMP_01,2026-05-23 08:00:00,0.1542,49.95,34.97,56.12,4.028,0.1531,0.0126,6.67,True,Normal,0,test
PUMP_01,2026-05-23 09:00:00,0.1483,49.13,34.46,59.57,3.991,0.1519,0.0127,6.62,True,Normal,0,test
PUMP_01,2026-05-23 10:00:00,0.1454,53.65,32.89,59.49,3.99,0.1478,0.009,6.58,True,Normal,0,test
PUMP_01,2026-05-23 11:00:00,0.156,49.64,34.51,57.92,4.042,0.1513,0.0068,6.54,True,Normal,0,test
PUMP_01,2026-05-23 12:00:00,0.1533,49.44,35.09,57.86,4.053,0.1501,0.0052,6.5,True,Normal,0,test
PUMP_01,2026-05-23 13:00:00,0.1441,49.19,35.68,54.28,3.987,0.1502,0.005,6.46,True,Normal,0,test
PUMP_01,2026-05-23 14:00:00,0.1506,52.67,34.29,56.51,3.91,0.1496,0.0046,6.42,True,Normal,0,test
PUMP_01,2026-05-23 15:00:00,0.1299,47.54,33.18,58.62,3.949,0.1466,0.0093,6.38,True,Normal,0,test
PUMP_01,2026-05-23 16:00:00,0.1516,50.54,34.26,59.44,4.047,0.1476,0.0095,6.33,True,Normal,0,test
PUMP_01,2026-05-23 17:00:00,0.1372,49.64,34.96,58.87,4.011,0.1444,0.0093,6.29,True,Normal,0,test
PUMP_01,2026-05-23 18:00:00,0.1327,47.86,33.89,57.91,3.956,0.141,0.0092,6.25,True,Normal,0,test
PUMP_01,2026-05-23 19:00:00,0.1284,48.77,34.63,60.31,3.937,0.1384,0.0103,6.21,True,Normal,0,test
PUMP_01,2026-05-23 20:00:00,0.1377,50.48,33.5,59.21,4.049,0.1362,0.0084,6.17,True,Normal,0,test
PUMP_01,2026-05-23 21:00:00,0.171,48.7,34.22,57.53,3.982,0.1431,0.0157,6.12,True,Normal,0,test
PUMP_01,2026-05-23 22:00:00,0.1441,50.39,32.51,60.62,4.06,0.1418,0.0152,6.08,True,Normal,0,test
PUMP_01,2026-05-23 23:00:00,0.1302,52.59,33.43,56.68,4.07,0.1407,0.0159,6.04,True,Normal,0,test
PUMP_01,2026-05-24 00:00:00,0.1638,50.26,34.0,56.23,3.975,0.1459,0.0177,6.0,True,Normal,0,test
PUMP_01,2026-05-24 01:00:00,0.1455,47.82,33.78,57.49,4.076,0.1487,0.0156,5.96,True,Normal,0,test
PUMP_01,2026-05-24 02:00:00,0.1593,48.73,33.22,57.09,4.011,0.1523,0.0151,5.92,True,Normal,0,test
PUMP_01,2026-05-24 03:00:00,0.148,49.57,33.7,57.56,4.021,0.1485,0.012,5.88,True,Normal,0,test
PUMP_01,2026-05-24 04:00:00,0.1779,49.47,34.2,58.96,3.825,0.1541,0.0166,5.83,True,Normal,0,test
PUMP_01,2026-05-24 05:00:00,0.1508,50.23,33.95,57.96,3.922,0.1576,0.0122,5.79,True,Normal,0,test
PUMP_01,2026-05-24 06:00:00,0.181,50.47,34.04,57.99,3.927,0.1604,0.0155,5.75,True,Normal,0,test
